user_id,experiment_id,group,enter_time,experiment_version
U001400,EXP_FINISH_PAGE_001,treatment,2026-06-15 15:00:00,v1
U001401,EXP_FINISH_PAGE_001,control,2026-06-21 21:00:00,v1
U001402,EXP_FINISH_PAGE_001,control,2026-06-16 13:00:00,v1
U001403,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001404,EXP_FINISH_PAGE_001,control,2026-05-23 14:00:00,v1
U001405,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001406,EXP_FINISH_PAGE_001,control,2026-06-04 21:00:00,v1
U001407,EXP_FINISH_PAGE_001,control,2026-05-20 09:00:00,v1
U001408,EXP_FINISH_PAGE_001,control,2026-06-04 18:00:00,v1
U001409,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001410,EXP_FINISH_PAGE_001,treatment,2026-06-03 13:00:00,v1
U001411,EXP_FINISH_PAGE_001,treatment,2026-06-12 14:00:00,v1
U001412,EXP_FINISH_PAGE_001,treatment,2026-05-17 11:00:00,v1
U001413,EXP_FINISH_PAGE_001,control,2026-06-12 08:00:00,v1
U001414,EXP_FINISH_PAGE_001,treatment,2026-06-25 17:00:00,v1
U001415,EXP_FINISH_PAGE_001,treatment,2026-05-16 13:00:00,v1
U001416,EXP_FINISH_PAGE_001,control,2026-06-25 08:00:00,v1
U001417,EXP_FINISH_PAGE_001,treatment,2026-06-26 12:00:00,v1
U001418,EXP_FINISH_PAGE_001,control,2026-06-10 09:00:00,v1
U001419,EXP_FINISH_PAGE_001,control,2026-05-21 09:00:00,v1
U001420,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001421,EXP_FINISH_PAGE_001,control,2026-06-03 12:00:00,v1
U001422,EXP_FINISH_PAGE_001,treatment,2026-06-17 13:00:00,v1
U001423,EXP_FINISH_PAGE_001,control,2026-06-10 20:00:00,v1
U001424,EXP_FINISH_PAGE_001,treatment,2026-06-01 13:00:00,v1
U001425,EXP_FINISH_PAGE_001,treatment,2026-06-13 14:00:00,v1
U001426,EXP_FINISH_PAGE_001,treatment,2026-06-24 20:00:00,v1
U001427,EXP_FINISH_PAGE_001,treatment,2026-06-15 18:00:00,v1
U001428,EXP_FINISH_PAGE_001,treatment,2026-06-14 20:00:00,v1
U001429,EXP_FINISH_PAGE_001,control,2026-06-09 10:00:00,v1
U001430,EXP_FINISH_PAGE_001,control,2026-06-07 15:00:00,v1
U001431,EXP_FINISH_PAGE_001,control,2026-05-19 09:00:00,v1
U001432,EXP_FINISH_PAGE_001,treatment,2026-05-17 08:00:00,v1
U001433,EXP_FINISH_PAGE_001,treatment,2026-06-24 14:00:00,v1
U001434,EXP_FINISH_PAGE_001,control,2026-06-19 17:00:00,v1
U001435,EXP_FINISH_PAGE_001,treatment,2026-05-26 14:00:00,v1
U001436,EXP_FINISH_PAGE_001,treatment,2026-06-29 14:00:00,v1
U001437,EXP_FINISH_PAGE_001,treatment,2026-06-02 21:00:00,v1
U001438,EXP_FINISH_PAGE_001,treatment,2026-06-07 08:00:00,v1
U001439,EXP_FINISH_PAGE_001,treatment,2026-06-20 14:00:00,v1
U001440,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001441,EXP_FINISH_PAGE_001,control,2026-06-06 20:00:00,v1
U001442,EXP_FINISH_PAGE_001,treatment,2026-06-29 18:00:00,v1
U001443,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001444,EXP_FINISH_PAGE_001,control,2026-06-19 16:00:00,v1
U001445,EXP_FINISH_PAGE_001,control,2026-06-26 12:00:00,v1
U001446,EXP_FINISH_PAGE_001,treatment,2026-06-11 18:00:00,v1
U001447,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001448,EXP_FINISH_PAGE_001,treatment,2026-06-04 16:00:00,v1
U001449,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001450,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001451,EXP_FINISH_PAGE_001,control,2026-06-26 13:00:00,v1
U001452,EXP_FINISH_PAGE_001,control,2026-05-15 15:00:00,v1
U001453,EXP_FINISH_PAGE_001,control,2026-06-15 08:00:00,v1
U001454,EXP_FINISH_PAGE_001,control,2026-06-17 15:00:00,v1
U001455,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001456,EXP_FINISH_PAGE_001,treatment,2026-06-25 15:00:00,v1
U001457,EXP_FINISH_PAGE_001,treatment,2026-06-16 21:00:00,v1
U001458,EXP_FINISH_PAGE_001,control,2026-05-25 13:00:00,v1
U001459,EXP_FINISH_PAGE_001,treatment,2026-06-02 16:00:00,v1
U001460,EXP_FINISH_PAGE_001,control,2026-06-14 09:00:00,v1
U001461,EXP_FINISH_PAGE_001,treatment,2026-05-25 16:00:00,v1
U001462,EXP_FINISH_PAGE_001,control,2026-06-12 21:00:00,v1
U001463,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001464,EXP_FINISH_PAGE_001,treatment,2026-05-20 09:00:00,v1
U001465,EXP_FINISH_PAGE_001,treatment,2026-05-17 09:00:00,v1
U001466,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001467,EXP_FINISH_PAGE_001,treatment,2026-06-20 11:00:00,v1
U001468,EXP_FINISH_PAGE_001,control,2026-05-27 17:00:00,v1
U001469,EXP_FINISH_PAGE_001,control,2026-06-15 18:00:00,v1
U001470,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001471,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001472,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001473,EXP_FINISH_PAGE_001,treatment,2026-06-20 09:00:00,v1
U001474,EXP_FINISH_PAGE_001,treatment,2026-05-29 21:00:00,v1
U001475,EXP_FINISH_PAGE_001,control,2026-06-20 20:00:00,v1
U001476,EXP_FINISH_PAGE_001,treatment,2026-05-18 11:00:00,v1
U001477,EXP_FINISH_PAGE_001,treatment,2026-06-16 10:00:00,v1
U001478,EXP_FINISH_PAGE_001,control,2026-06-14 12:00:00,v1
U001479,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001480,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001481,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001482,EXP_FINISH_PAGE_001,treatment,2026-06-29 10:00:00,v1
U001483,EXP_FINISH_PAGE_001,treatment,2026-06-28 09:00:00,v1
U001484,EXP_FINISH_PAGE_001,control,2026-05-25 17:00:00,v1
U001485,EXP_FINISH_PAGE_001,treatment,2026-06-01 11:00:00,v1
U001486,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001487,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001488,EXP_FINISH_PAGE_001,control,2026-06-12 16:00:00,v1
U001489,EXP_FINISH_PAGE_001,treatment,2026-06-19 17:00:00,v1
U001490,EXP_FINISH_PAGE_001,treatment,2026-06-22 08:00:00,v1
U001491,EXP_FINISH_PAGE_001,treatment,2026-06-15 17:00:00,v1
U001492,EXP_FINISH_PAGE_001,treatment,2026-05-18 08:00:00,v1
U001493,EXP_FINISH_PAGE_001,treatment,2026-05-24 16:00:00,v1
U001494,EXP_FINISH_PAGE_001,control,2026-06-23 19:00:00,v1
U001495,EXP_FINISH_PAGE_001,control,2026-05-26 12:00:00,v1
U001496,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001497,EXP_FINISH_PAGE_001,treatment,2026-06-13 11:00:00,v1
U001498,EXP_FINISH_PAGE_001,treatment,2026-05-27 09:00:00,v1
U001499,EXP_FINISH_PAGE_001,control,2026-06-06 17:00:00,v1
U001500,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001501,EXP_FINISH_PAGE_001,treatment,2026-06-10 21:00:00,v1
U001502,EXP_FINISH_PAGE_001,treatment,2026-06-10 15:00:00,v1
U001503,EXP_FINISH_PAGE_001,control,2026-06-08 20:00:00,v1
U001504,EXP_FINISH_PAGE_001,treatment,2026-06-25 15:00:00,v1
U001505,EXP_FINISH_PAGE_001,control,2026-05-19 17:00:00,v1
U001506,EXP_FINISH_PAGE_001,treatment,2026-05-18 19:00:00,v1
U001507,EXP_FINISH_PAGE_001,control,2026-06-15 10:00:00,v1
U001508,EXP_FINISH_PAGE_001,control,2026-06-28 10:00:00,v1
U001509,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001510,EXP_FINISH_PAGE_001,control,2026-06-25 08:00:00,v1
U001511,EXP_FINISH_PAGE_001,treatment,2026-06-23 19:00:00,v1
U001512,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001513,EXP_FINISH_PAGE_001,control,2026-06-06 12:00:00,v1
U001514,EXP_FINISH_PAGE_001,treatment,2026-05-15 10:00:00,v1
U001515,EXP_FINISH_PAGE_001,treatment,2026-06-04 17:00:00,v1
U001516,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001517,EXP_FINISH_PAGE_001,control,2026-06-13 16:00:00,v1
U001518,EXP_FINISH_PAGE_001,treatment,2026-06-29 20:00:00,v1
U001519,EXP_FINISH_PAGE_001,control,2026-05-26 08:00:00,v1
U001520,EXP_FINISH_PAGE_001,treatment,2026-06-13 21:00:00,v1
U001521,EXP_FINISH_PAGE_001,control,2026-06-26 09:00:00,v1
U001522,EXP_FINISH_PAGE_001,treatment,2026-05-22 15:00:00,v1
U001523,EXP_FINISH_PAGE_001,control,2026-06-07 14:00:00,v1
U001524,EXP_FINISH_PAGE_001,treatment,2026-05-18 09:00:00,v1
U001525,EXP_FINISH_PAGE_001,control,2026-05-28 08:00:00,v1
U001526,EXP_FINISH_PAGE_001,treatment,2026-05-28 17:00:00,v1
U001527,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001528,EXP_FINISH_PAGE_001,treatment,2026-06-21 16:00:00,v1
U001529,EXP_FINISH_PAGE_001,control,2026-06-19 11:00:00,v1
U001530,EXP_FINISH_PAGE_001,treatment,2026-06-11 13:00:00,v1
U001531,EXP_FINISH_PAGE_001,treatment,2026-06-22 13:00:00,v1
U001532,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001533,EXP_FINISH_PAGE_001,control,2026-06-20 20:00:00,v1
U001534,EXP_FINISH_PAGE_001,treatment,2026-05-17 11:00:00,v1
U001535,EXP_FINISH_PAGE_001,treatment,2026-06-10 15:00:00,v1
U001536,EXP_FINISH_PAGE_001,treatment,2026-06-20 14:00:00,v1
U001537,EXP_FINISH_PAGE_001,control,2026-06-18 11:00:00,v1
U001538,EXP_FINISH_PAGE_001,treatment,2026-05-15 13:00:00,v1
U001539,EXP_FINISH_PAGE_001,control,2026-05-23 13:00:00,v1
U001540,EXP_FINISH_PAGE_001,treatment,2026-05-28 12:00:00,v1
U001541,EXP_FINISH_PAGE_001,treatment,2026-06-22 20:00:00,v1
U001542,EXP_FINISH_PAGE_001,treatment,2026-05-16 16:00:00,v1
U001543,EXP_FINISH_PAGE_001,treatment,2026-06-26 13:00:00,v1
U001544,EXP_FINISH_PAGE_001,control,2026-05-21 10:00:00,v1
U001545,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001546,EXP_FINISH_PAGE_001,treatment,2026-05-30 14:00:00,v1
U001547,EXP_FINISH_PAGE_001,treatment,2026-05-18 10:00:00,v1
U001548,EXP_FINISH_PAGE_001,control,2026-05-25 18:00:00,v1
U001549,EXP_FINISH_PAGE_001,control,2026-05-28 11:00:00,v1
U001550,EXP_FINISH_PAGE_001,treatment,2026-06-17 09:00:00,v1
U001551,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001552,EXP_FINISH_PAGE_001,treatment,2026-05-28 16:00:00,v1
U001553,EXP_FINISH_PAGE_001,treatment,2026-06-03 17:00:00,v1
U001554,EXP_FINISH_PAGE_001,treatment,2026-06-08 19:00:00,v1
U001555,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001556,EXP_FINISH_PAGE_001,treatment,2026-05-26 15:00:00,v1
U001557,EXP_FINISH_PAGE_001,treatment,2026-06-15 13:00:00,v1
U001558,EXP_FINISH_PAGE_001,treatment,2026-05-25 10:00:00,v1
U001559,EXP_FINISH_PAGE_001,control,2026-05-25 17:00:00,v1
U001560,EXP_FINISH_PAGE_001,treatment,2026-05-19 08:00:00,v1
U001561,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001562,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001563,EXP_FINISH_PAGE_001,treatment,2026-05-30 21:00:00,v1
U001564,EXP_FINISH_PAGE_001,control,2026-06-19 09:00:00,v1
U001565,EXP_FINISH_PAGE_001,control,2026-06-10 09:00:00,v1
U001566,EXP_FINISH_PAGE_001,treatment,2026-06-20 13:00:00,v1
U001567,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001568,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001569,EXP_FINISH_PAGE_001,control,2026-06-04 17:00:00,v1
U001570,EXP_FINISH_PAGE_001,control,2026-05-30 11:00:00,v1
U001571,EXP_FINISH_PAGE_001,control,2026-06-05 16:00:00,v1
U001572,EXP_FINISH_PAGE_001,control,2026-06-02 08:00:00,v1
U001573,EXP_FINISH_PAGE_001,treatment,2026-06-04 20:00:00,v1
U001574,EXP_FINISH_PAGE_001,control,2026-06-18 15:00:00,v1
U001575,EXP_FINISH_PAGE_001,control,2026-05-19 12:00:00,v1
U001576,EXP_FINISH_PAGE_001,control,2026-05-22 10:00:00,v1
U001577,EXP_FINISH_PAGE_001,control,2026-06-27 14:00:00,v1
U001578,EXP_FINISH_PAGE_001,treatment,2026-06-28 08:00:00,v1
U001579,EXP_FINISH_PAGE_001,treatment,2026-06-26 11:00:00,v1
U001580,EXP_FINISH_PAGE_001,treatment,2026-05-27 17:00:00,v1
U001581,EXP_FINISH_PAGE_001,treatment,2026-06-06 15:00:00,v1
U001582,EXP_FINISH_PAGE_001,treatment,2026-05-18 11:00:00,v1
U001583,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001584,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001585,EXP_FINISH_PAGE_001,control,2026-05-27 20:00:00,v1
U001586,EXP_FINISH_PAGE_001,control,2026-06-14 15:00:00,v1
U001587,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001588,EXP_FINISH_PAGE_001,treatment,2026-06-06 10:00:00,v1
U001589,EXP_FINISH_PAGE_001,treatment,2026-06-29 16:00:00,v1
U001590,EXP_FINISH_PAGE_001,treatment,2026-05-18 12:00:00,v1
U001591,EXP_FINISH_PAGE_001,control,2026-05-26 19:00:00,v1
U001592,EXP_FINISH_PAGE_001,treatment,2026-06-15 15:00:00,v1
U001593,EXP_FINISH_PAGE_001,treatment,2026-05-24 19:00:00,v1
U001594,EXP_FINISH_PAGE_001,control,2026-05-15 13:00:00,v1
U001595,EXP_FINISH_PAGE_001,treatment,2026-06-24 09:00:00,v1
U001596,EXP_FINISH_PAGE_001,treatment,2026-06-28 17:00:00,v1
U001597,EXP_FINISH_PAGE_001,control,2026-06-04 16:00:00,v1
U001598,EXP_FINISH_PAGE_001,treatment,2026-06-10 21:00:00,v1
U001599,EXP_FINISH_PAGE_001,control,2026-05-19 11:00:00,v1
U001600,EXP_FINISH_PAGE_001,control,2026-05-23 09:00:00,v1
U001601,EXP_FINISH_PAGE_001,treatment,2026-05-31 15:00:00,v1
U001602,EXP_FINISH_PAGE_001,treatment,2026-06-21 15:00:00,v1
U001603,EXP_FINISH_PAGE_001,treatment,2026-05-27 09:00:00,v1
U001604,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001605,EXP_FINISH_PAGE_001,control,2026-06-27 19:00:00,v1
U001606,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001607,EXP_FINISH_PAGE_001,control,2026-06-13 08:00:00,v1
U001608,EXP_FINISH_PAGE_001,treatment,2026-06-18 16:00:00,v1
U001609,EXP_FINISH_PAGE_001,treatment,2026-06-28 15:00:00,v1
U001610,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001611,EXP_FINISH_PAGE_001,control,2026-06-10 14:00:00,v1
U001612,EXP_FINISH_PAGE_001,control,2026-06-11 08:00:00,v1
U001613,EXP_FINISH_PAGE_001,control,2026-06-19 14:00:00,v1
U001614,EXP_FINISH_PAGE_001,treatment,2026-05-21 15:00:00,v1
U001615,EXP_FINISH_PAGE_001,control,2026-05-29 10:00:00,v1
U001616,EXP_FINISH_PAGE_001,control,2026-06-10 21:00:00,v1
U001617,EXP_FINISH_PAGE_001,treatment,2026-06-22 11:00:00,v1
U001618,EXP_FINISH_PAGE_001,control,2026-05-26 18:00:00,v1
U001619,EXP_FINISH_PAGE_001,control,2026-06-16 21:00:00,v1
U001620,EXP_FINISH_PAGE_001,control,2026-05-18 13:00:00,v1
U001621,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001622,EXP_FINISH_PAGE_001,control,2026-05-19 10:00:00,v1
U001623,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001624,EXP_FINISH_PAGE_001,treatment,2026-06-18 08:00:00,v1
U001625,EXP_FINISH_PAGE_001,control,2026-05-19 12:00:00,v1
U001626,EXP_FINISH_PAGE_001,control,2026-06-16 08:00:00,v1
U001627,EXP_FINISH_PAGE_001,control,2026-06-08 11:00:00,v1
U001628,EXP_FINISH_PAGE_001,control,2026-06-23 08:00:00,v1
U001629,EXP_FINISH_PAGE_001,control,2026-06-24 10:00:00,v1
U001630,EXP_FINISH_PAGE_001,control,2026-06-17 09:00:00,v1
U001631,EXP_FINISH_PAGE_001,treatment,2026-05-20 12:00:00,v1
U001632,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001633,EXP_FINISH_PAGE_001,control,2026-05-17 20:00:00,v1
U001634,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001635,EXP_FINISH_PAGE_001,control,2026-06-08 17:00:00,v1
U001636,EXP_FINISH_PAGE_001,control,2026-06-17 13:00:00,v1
U001637,EXP_FINISH_PAGE_001,treatment,2026-06-12 15:00:00,v1
U001638,EXP_FINISH_PAGE_001,treatment,2026-06-11 17:00:00,v1
U001639,EXP_FINISH_PAGE_001,control,2026-06-02 19:00:00,v1
U001640,EXP_FINISH_PAGE_001,control,2026-06-15 20:00:00,v1
U001641,EXP_FINISH_PAGE_001,treatment,2026-06-25 08:00:00,v1
U001642,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001643,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001644,EXP_FINISH_PAGE_001,control,2026-06-07 17:00:00,v1
U001645,EXP_FINISH_PAGE_001,treatment,2026-06-17 14:00:00,v1
U001646,EXP_FINISH_PAGE_001,control,2026-06-23 10:00:00,v1
U001647,EXP_FINISH_PAGE_001,control,2026-06-23 12:00:00,v1
U001648,EXP_FINISH_PAGE_001,treatment,2026-06-01 15:00:00,v1
U001649,EXP_FINISH_PAGE_001,control,2026-06-28 14:00:00,v1
U001650,EXP_FINISH_PAGE_001,control,2026-05-22 17:00:00,v1
U001651,EXP_FINISH_PAGE_001,treatment,2026-06-07 21:00:00,v1
U001652,EXP_FINISH_PAGE_001,treatment,2026-06-03 18:00:00,v1
U001653,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001654,EXP_FINISH_PAGE_001,treatment,2026-06-28 17:00:00,v1
U001655,EXP_FINISH_PAGE_001,control,2026-05-24 17:00:00,v1
U001656,EXP_FINISH_PAGE_001,control,2026-06-15 17:00:00,v1
U001657,EXP_FINISH_PAGE_001,control,2026-05-29 14:00:00,v1
U001658,EXP_FINISH_PAGE_001,treatment,2026-06-16 13:00:00,v1
U001659,EXP_FINISH_PAGE_001,treatment,2026-06-17 18:00:00,v1
U001660,EXP_FINISH_PAGE_001,treatment,2026-06-29 10:00:00,v1
U001661,EXP_FINISH_PAGE_001,control,2026-05-31 08:00:00,v1
U001662,EXP_FINISH_PAGE_001,treatment,2026-05-26 19:00:00,v1
U001663,EXP_FINISH_PAGE_001,treatment,2026-06-23 09:00:00,v1
U001664,EXP_FINISH_PAGE_001,treatment,2026-05-16 10:00:00,v1
U001665,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001666,EXP_FINISH_PAGE_001,treatment,2026-05-27 18:00:00,v1
U001667,EXP_FINISH_PAGE_001,control,2026-06-25 18:00:00,v1
U001668,EXP_FINISH_PAGE_001,control,2026-06-05 18:00:00,v1
U001669,EXP_FINISH_PAGE_001,control,2026-05-26 15:00:00,v1
U001670,EXP_FINISH_PAGE_001,treatment,2026-05-18 19:00:00,v1
U001671,EXP_FINISH_PAGE_001,control,2026-05-30 15:00:00,v1
U001672,EXP_FINISH_PAGE_001,control,2026-06-12 09:00:00,v1
U001673,EXP_FINISH_PAGE_001,control,2026-06-22 19:00:00,v1
U001674,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001675,EXP_FINISH_PAGE_001,treatment,2026-06-16 17:00:00,v1
U001676,EXP_FINISH_PAGE_001,treatment,2026-05-15 14:00:00,v1
U001677,EXP_FINISH_PAGE_001,control,2026-06-09 15:00:00,v1
U001678,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001679,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001680,EXP_FINISH_PAGE_001,treatment,2026-06-29 12:00:00,v1
U001681,EXP_FINISH_PAGE_001,control,2026-05-25 19:00:00,v1
U001682,EXP_FINISH_PAGE_001,control,2026-06-13 13:00:00,v1
U001683,EXP_FINISH_PAGE_001,control,2026-05-20 15:00:00,v1
U001684,EXP_FINISH_PAGE_001,control,2026-06-21 16:00:00,v1
U001685,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001686,EXP_FINISH_PAGE_001,control,2026-05-23 14:00:00,v1
U001687,EXP_FINISH_PAGE_001,treatment,2026-06-14 19:00:00,v1
U001688,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001689,EXP_FINISH_PAGE_001,control,2026-06-06 19:00:00,v1
U001690,EXP_FINISH_PAGE_001,control,2026-05-26 11:00:00,v1
U001691,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001692,EXP_FINISH_PAGE_001,control,2026-06-10 14:00:00,v1
U001693,EXP_FINISH_PAGE_001,control,2026-06-24 20:00:00,v1
U001694,EXP_FINISH_PAGE_001,treatment,2026-05-20 12:00:00,v1
U001695,EXP_FINISH_PAGE_001,treatment,2026-06-11 12:00:00,v1
U001696,EXP_FINISH_PAGE_001,treatment,2026-06-14 21:00:00,v1
U001697,EXP_FINISH_PAGE_001,treatment,2026-06-05 10:00:00,v1
U001698,EXP_FINISH_PAGE_001,control,2026-06-29 18:00:00,v1
U001699,EXP_FINISH_PAGE_001,control,2026-05-27 14:00:00,v1
U001700,EXP_FINISH_PAGE_001,control,2026-06-24 12:00:00,v1
U001701,EXP_FINISH_PAGE_001,treatment,2026-06-09 09:00:00,v1
U001702,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001703,EXP_FINISH_PAGE_001,treatment,2026-05-27 09:00:00,v1
U001704,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001705,EXP_FINISH_PAGE_001,control,2026-05-17 14:00:00,v1
U001706,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001707,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001708,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001709,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001710,EXP_FINISH_PAGE_001,treatment,2026-06-28 12:00:00,v1
U001711,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001712,EXP_FINISH_PAGE_001,treatment,2026-05-19 12:00:00,v1
U001713,EXP_FINISH_PAGE_001,treatment,2026-06-16 20:00:00,v1
U001714,EXP_FINISH_PAGE_001,control,2026-06-27 13:00:00,v1
U001715,EXP_FINISH_PAGE_001,treatment,2026-06-10 19:00:00,v1
U001716,EXP_FINISH_PAGE_001,treatment,2026-06-15 17:00:00,v1
U001717,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001718,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001719,EXP_FINISH_PAGE_001,treatment,2026-06-02 15:00:00,v1
U001720,EXP_FINISH_PAGE_001,control,2026-06-23 14:00:00,v1
U001721,EXP_FINISH_PAGE_001,control,2026-05-28 16:00:00,v1
U001722,EXP_FINISH_PAGE_001,treatment,2026-05-15 10:00:00,v1
U001723,EXP_FINISH_PAGE_001,treatment,2026-06-24 21:00:00,v1
U001724,EXP_FINISH_PAGE_001,control,2026-05-29 17:00:00,v1
U001725,EXP_FINISH_PAGE_001,treatment,2026-06-29 09:00:00,v1
U001726,EXP_FINISH_PAGE_001,control,2026-06-09 09:00:00,v1
U001727,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001728,EXP_FINISH_PAGE_001,treatment,2026-05-30 12:00:00,v1
U001729,EXP_FINISH_PAGE_001,control,2026-05-27 17:00:00,v1
U001730,EXP_FINISH_PAGE_001,treatment,2026-06-08 08:00:00,v1
U001731,EXP_FINISH_PAGE_001,control,2026-06-11 12:00:00,v1
U001732,EXP_FINISH_PAGE_001,treatment,2026-06-12 10:00:00,v1
U001733,EXP_FINISH_PAGE_001,control,2026-06-16 09:00:00,v1
U001734,EXP_FINISH_PAGE_001,treatment,2026-05-18 11:00:00,v1
U001735,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001736,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001737,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001738,EXP_FINISH_PAGE_001,control,2026-05-24 20:00:00,v1
U001739,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001740,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U001741,EXP_FINISH_PAGE_001,treatment,2026-06-03 21:00:00,v1
U001742,EXP_FINISH_PAGE_001,treatment,2026-05-17 10:00:00,v1
U001743,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001744,EXP_FINISH_PAGE_001,treatment,2026-06-25 21:00:00,v1
U001745,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U001746,EXP_FINISH_PAGE_001,control,2026-05-21 09:00:00,v1
U001747,EXP_FINISH_PAGE_001,control,2026-06-01 17:00:00,v1
U001748,EXP_FINISH_PAGE_001,control,2026-05-19 15:00:00,v1
U001749,EXP_FINISH_PAGE_001,control,2026-06-18 14:00:00,v1
U001750,EXP_FINISH_PAGE_001,control,2026-06-28 12:00:00,v1
U001751,EXP_FINISH_PAGE_001,treatment,2026-05-24 17:00:00,v1
U001752,EXP_FINISH_PAGE_001,treatment,2026-06-13 15:00:00,v1
U001753,EXP_FINISH_PAGE_001,treatment,2026-06-11 19:00:00,v1
U001754,EXP_FINISH_PAGE_001,treatment,2026-05-22 15:00:00,v1
U001755,EXP_FINISH_PAGE_001,treatment,2026-06-19 13:00:00,v1
U001756,EXP_FINISH_PAGE_001,control,2026-06-14 20:00:00,v1
U001757,EXP_FINISH_PAGE_001,control,2026-06-26 10:00:00,v1
